Id,FullName,TypeDesc,CurrentValueAsReal,CurrentTime,AlarmSource,CurrentState
428469,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonMonoxide,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Carbon Monoxide,1
428470,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Compressibility Calc,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Compressibility Calculation,0
428471,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.EthaneC2H6,OPC - Simple Analog Point,7.8899998664855957,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Ethane,0
428472,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Helium,OPC - Simple Analog Point,0.0099999997764825821,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Helium,4
428473,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Hydrogen,OPC - Simple Analog Point,0.0099999997764825821,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Hydrogen,4
428474,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.HydrogenSulfide,OPC - Simple Analog Point,0.14000000059604645,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Hydrogen Sulfide,4
428475,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.MethaneCH4,OPC - Simple Analog Point,81.129997253417969,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Methane,4
428476,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Nitrogen,OPC - Simple Analog Point,0.4699999988079071,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Nitrogen,4
428477,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Oxygen,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Oxygen,1
428478,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.PropaneC3H8,OPC - Simple Analog Point,3.5199999809265137,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Propane,4
428479,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.RelativeDensity,OPC - Simple Analog Point,0.73438197374343872,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Relative Density,0
428480,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Water,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Water,1
428481,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iButane,OPC - Simple Analog Point,0.61000001430511475,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Iso Butane,4
428482,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iPentane,OPC - Simple Analog Point,0.36000001430511475,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Iso Pentate,4
428483,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nButane,OPC - Simple Analog Point,1.0800000429153442,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Butane,4
428484,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nDecane,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Decane,1
428485,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHeptane,OPC - Simple Analog Point,0.31000000238418579,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Heptane,4
428486,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHexane,OPC - Simple Analog Point,0.31000000238418579,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Hexane,4
428487,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nNonane,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Nonane,1
428488,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nOctane,OPC - Simple Analog Point,0,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Octane,1
428489,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nPentane,OPC - Simple Analog Point,0.36000001430511475,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Normal Pentate,4
428490,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.ContractBasePressure,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Contract Base Pressure,0
428491,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.ContractBaseTemp,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Contract Base Temperature,0
428492,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.ContractHour,OPC - Simple Analog Point,8,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Contract Hour,0
428493,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.ContractUnits,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Contract Units,0
428494,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.ContractWetGasMeterFact,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Contract Wet Gas Meter Factor,0
428496,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.Compressibility,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Compressibility,0
428497,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtFullScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  At FullScale,0
428498,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtZeroScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  At ZeroScale,0
428499,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.FlowExtCalcMethod,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Flow Calculation Method,0
428500,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.IsentropicExponent,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Isentropic Expotent,0
428501,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.LowDPCutOff,OPC - Simple Analog Point,0.550000011920929,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Low Differential Pressure Cut Off,0
428502,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeDiameter,OPC - Simple Analog Point,63.5,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Orifice Diameter,0
428503,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMaterial,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Orrifice Material,0
428504,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMeasurementTemp,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Orifice Measurment Temperature,0
428505,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeDiameter,OPC - Simple Analog Point,146.32940673828125,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Pipe Diameter,0
428506,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMaterial,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Pipe Material,0
428507,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMeasurementTemp,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Pipe Measurement Temperature,0
428508,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.FlowCalculation.Viscosity,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Viscosity,0
428509,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.StatPresEngAtFullScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Static Pressure At FullScale,0
428510,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.StatPresEngAtZeroScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Static Pressure At ZeroScale,0
428511,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.StaticPresAtmospheric,OPC - Simple Analog Point,90.751998901367188,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Static Atmospheric Pressure,0
428512,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.StaticPresTapLocation,OPC - Simple Digital Point,0,-,03-19-043-04 W5M Gas Meter  Static Pressure Tap Location,0
428513,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.StaticPressureType,OPC - Simple Digital Point,0,-,03-19-043-04 W5M Gas Meter  Static Pressure Type,0
428514,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.TempEngAtFullScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Temperature At FullScale,0
428515,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.Configuration.TempEngAtZeroScale,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Temperature At ZeroScale,0
428518,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.AverageGasVol,Calculation Analog Point,54.342600955022291,9/27/2018 6:00:00.000 AM,03-19-043-04 W5M Gas Meter  Average Gas Volume,4
428519,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.CdayTOP,Calculation Analog Point,6.027222188313802,10/4/2018 8:02:12.372 PM,03-19-043-04 W5M Gas Meter  Current Day Time of Production,0
428520,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.CdayTOPRaw,OPC - Simple Analog Point,361.63333129882813,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Current Day Time of Production (Raw),0
428521,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.CdayVolume,OPC - Simple Analog Point,14.654964447021484,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Current Day Volume,0
428522,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.DiffPress,OPC - Simple Analog Point,11.0068998336792,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Differential Pressure,0
428523,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.FlowRate,OPC - Simple Analog Point,65.69000244140625,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Flow Rate,0
428524,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.FlowTemp,OPC - Simple Analog Point,16.659999847412109,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Temperature,0
428525,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayDPAvg,OPC - Simple Analog Point,7.2087001800537109,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Previous Day Average Differential Pressure,4
428526,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayFlowTempAvg,OPC - Simple Analog Point,15.800000190734863,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Previous Day Average Temperature,4
428527,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayStaticPressAvg,OPC - Simple Analog Point,512.5999755859375,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Previous Day Average Static Pressure,4
428528,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayTOP,Calculation Analog Point,24,10/4/2018 2:18:56.466 PM,03-19-043-04 W5M Gas Meter  Previous Day Time of Production,4
428529,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayTOPRaw,OPC - Simple Analog Point,1440,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Previous Day Time of Production (Raw),4
428530,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.PdayVolume,OPC - Simple Analog Point,52.5,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Previous Day Volume,4
428531,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.StaticPress,OPC - Simple Analog Point,535.45001220703125,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Gas Meter  Static Pressure,0
428532,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.Supercompressibility,OPC - Simple Analog Point,0,-,03-19-043-04 W5M Gas Meter  Super compressibility,0
428533,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Gas Meter.IO.TOPThreshold,Internal Analog Point,24,4/14/2016 4:14:21.972 PM,03-19-043-04 W5M Gas Meter  Threshold,4
428631,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Condy Meter.Configuration.KFactor,Abstract Simple Analog Point,0,-,03-19-043-04 W5M Condy Meter K-Factor,0
428634,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Condy Meter.IO.Cday_Vol,OPC - Simple Analog Point,0.43999999761581421,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Condy Meter Current Day Volume,4
428635,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Condy Meter.IO.Pday_Vol,OPC - Simple Analog Point,2.7000000476837158,10/4/2018 8:19:07.087 PM,03-19-043-04 W5M Condy Meter Previous Day Volume,4
428845,Central.Wilson Creek.03-19-043-04 W5M.03-19-043-04 W5M.Water Meter.IO.Pday_Vol,Abstract Simple Analog Point,0,-,,0
428981,Central.Wilson Creek.01-34-042-04 W5M.~Callouts.Callout Test Point,Internal Digital Point,0,-,01-34-042-04 W5M Callout Test Point,0
428991,Central.Wilson Creek.01-34-042-04 W5M.Communications.Barometer.Barometer,Internal Analog Point,6,10/4/2018 10:03:19.947 PM,01-34-042-04 W5M Barometer,0
429000,Central.Wilson Creek.01-34-042-04 W5M.Communications.RTU Temp,FloBoss Numeric Point,17.337108612060547,10/4/2018 10:02:53.834 PM,01-34-042-04 W5M RTU Temp,0
429003,Central.Wilson Creek.01-34-042-04 W5M.Communications.RTUVolts,FloBoss Numeric Point,27.734966278076172,10/4/2018 10:02:53.834 PM,01-34-042-04 W5M RTUVolts,0
429020,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Fuel Gas.IO.AverageGasVol,Abstract Simple Analog Point,0,-,08-27-042-04 W5M AverageGasVol,0
429021,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Fuel Gas.IO.FlowRate,Abstract Simple Analog Point,0,-,08-27-042-04 W5M FlowRate,0
429022,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Fuel Gas.IO.PdayTOP,Abstract Simple Analog Point,0,-,08-27-042-04 W5M PdayTOP,0
429023,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Fuel Gas.IO.PdayVolume,Abstract Simple Analog Point,0,-,08-27-042-04 W5M PdayVolume,0
429050,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.Pipeline Pressure.PV,Abstract Simple Analog Point,0,-,08-27-042-04 W5M PV,0
429052,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.Remote ESD Command,FloBoss Numeric Point,0,9/26/2018 4:08:53.571 PM,08-27-042-04 W5M Remote ESD Command,4
429057,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.Tubing Temperature.PV,Abstract Simple Analog Point,0,-,08-27-042-04 W5M PV,0
429062,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.~Shutdowns.Flowline PSHH,Abstract Simple Digital Point,0,-,08-27-042-04 W5M Flow Line Pressure High High Shutdown,0
429063,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.~Shutdowns.Flowline PSLL,Abstract Simple Digital Point,0,-,08-27-042-04 W5M Flow Line Pressure Low Low Shutdown,0
429064,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.~Shutdowns.Separator LSHH,Abstract Simple Digital Point,0,-,08-27-042-04 W5M Separator Level High High Shutdown,0
429065,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.~Shutdowns.Separator PSHH,FloBoss Digital Point,1,9/26/2018 4:08:53.564 PM,08-27-042-04 W5M Separator Pressure High High Shutdown,1
429066,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.IO.~Shutdowns.Water Tank LSHH,Abstract Simple Digital Point,0,-,08-27-042-04 W5M Water Tank Level High High Shutdown,0
429104,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Water Meter.IO.Pday_Vol,Abstract Simple Analog Point,0,-,08-27-042-04 W5M Pday_Vol,0
429119,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.AGAOptions,FloBoss Numeric Point,0,9/26/2018 4:08:19.913 PM,08-27-042-04 W5M Gas Meter Run 3 AGA Options,0
429121,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonDioxide,FloBoss Numeric Point,2.5,9/26/2018 4:08:24.665 PM,08-27-042-04 W5M Gas Meter Run 3 Carbon Dioxide,0
429122,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonMonoxide,FloBoss Numeric Point,0,9/26/2018 4:08:25.555 PM,08-27-042-04 W5M Gas Meter Run 3 Carbon Monoxide,0
429123,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Compressibility Calc,FloBoss Numeric Point,68,9/26/2018 4:08:22.485 PM,08-27-042-04 W5M Gas Meter Run 3 Compressibility Calculation,0
429124,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.EthaneC2H6,FloBoss Numeric Point,9.1899995803833,9/26/2018 4:08:21.656 PM,08-27-042-04 W5M Gas Meter Run 3 Ethane,0
429125,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Helium,FloBoss Numeric Point,0.019999999552965164,9/26/2018 4:08:26.365 PM,08-27-042-04 W5M Gas Meter Run 3 Helium,4
429126,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Hydrogen,FloBoss Numeric Point,0,9/26/2018 4:08:23.305 PM,08-27-042-04 W5M Gas Meter Run 3 Hydrogen,1
429127,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.HydrogenSulfide,FloBoss Numeric Point,0,9/26/2018 4:08:28.004 PM,08-27-042-04 W5M Gas Meter Run 3 Hydrogen Sulfide,1
429128,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.MethaneCH4,FloBoss Numeric Point,78.9800033569336,9/26/2018 4:08:29.627 PM,08-27-042-04 W5M Gas Meter Run 3 Methane,4
429129,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Nitrogen,FloBoss Numeric Point,1.1599999666213989,9/26/2018 4:08:30.447 PM,08-27-042-04 W5M Gas Meter Run 3 Nitrogen,4
429130,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Oxygen,FloBoss Numeric Point,0,9/26/2018 4:08:27.178 PM,08-27-042-04 W5M Gas Meter Run 3 Oxygen,1
429131,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.PropaneC3H8,FloBoss Numeric Point,4.9499998092651367,9/26/2018 4:08:32.126 PM,08-27-042-04 W5M Gas Meter Run 3 Propane,4
429132,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.RelativeDensity,FloBoss Numeric Point,0.73174160718917847,9/26/2018 4:08:31.255 PM,08-27-042-04 W5M Gas Meter Run 3 Relative Density,0
429133,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Water,FloBoss Numeric Point,0,9/26/2018 4:08:28.818 PM,08-27-042-04 W5M Gas Meter Run 3 Water,1
429134,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iButane,FloBoss Numeric Point,0.75999999046325684,9/26/2018 4:08:32.954 PM,08-27-042-04 W5M Gas Meter Run 3 Iso Butane,4
429135,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iPentane,FloBoss Numeric Point,0.34000000357627869,9/26/2018 4:08:36.199 PM,08-27-042-04 W5M Gas Meter Run 3 Iso Pentate,4
429136,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nButane,FloBoss Numeric Point,1.3799999952316284,9/26/2018 4:08:33.778 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Butane,4
429137,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nDecane,FloBoss Numeric Point,0,9/26/2018 4:08:38.210 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Decane,1
429138,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHeptane,FloBoss Numeric Point,0.18000000715255737,9/26/2018 4:08:35.402 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Heptane,4
429139,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHexane,FloBoss Numeric Point,0.20000000298023224,9/26/2018 4:08:34.590 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Hexane,4
429140,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nNonane,FloBoss Numeric Point,0,9/26/2018 4:08:39.082 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Nonane,1
429141,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nOctane,FloBoss Numeric Point,0,9/26/2018 4:08:37.065 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Octane,1
429142,Central.Wilson Creek.01-34-042-04 W5M.08-27-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nPentane,FloBoss Numeric Point,0.34000000357627869,9/26/2018 4:08:40.011 PM,08-27-042-04 W5M Gas Meter Run 3 Normal Pentate,4
