COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Location 1
Unknown,Chautauqua,Hanover,31013020190000,Bosworth H and L 1,UN,GD,-79.14191,42.52206,NO,9,"{'longitude': '-79.14191', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52206'}"
Unknown,Oneida,Rome,31065007070000,Brass & Copper 1,UM,GD,-75.45366,43.20882,NO,6,"{'longitude': '-75.45366', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rome"",""state"":""NY"",""zip"":""""}', 'latitude': '43.20882'}"
Unknown,Oswego,Volney,31075024320000,Briggs E 0,UN,DW,-76.4684,43.40151,NO,7,"{'longitude': '-76.4684', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Volney"",""state"":""NY"",""zip"":""""}', 'latitude': '43.40151'}"
Unknown,Chautauqua,Pomfret,31013677000000,Britz 1,UN,NL,-79.32604,42.45193,NO,9,"{'longitude': '-79.32604', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Pomfret"",""state"":""NY"",""zip"":""""}', 'latitude': '42.45193'}"
Unknown,Chautauqua,Sheridan,31013027330000,Brown Charles 1,UN,GD,-79.22375,42.52632,NO,9,"{'longitude': '-79.22375', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52632'}"
Unknown,Oswego,Volney,31075024250000,Brown M F 0,UN,GW,-76.37461,43.27023,NO,7,"{'longitude': '-76.37461', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Volney"",""state"":""NY"",""zip"":""""}', 'latitude': '43.27023'}"
Unknown,Seneca,Junius,31099008950000,Bump 1,UM,GD,-76.93075,42.9847,NO,8,"{'longitude': '-76.93075', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Junius"",""state"":""NY"",""zip"":""""}', 'latitude': '42.9847'}"
Unknown,Ontario,Bristol,31069026520000,Burning Spring,UL,GD,-77.407959,42.816536,NO,8,"{'longitude': '-77.407959', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bristol"",""state"":""NY"",""zip"":""""}', 'latitude': '42.816536'}"
Unknown,Steuben,Greenwood,31101617510000,Cady U1,UL,GD,-77.70877,42.11079,NO,8,"{'longitude': '-77.70877', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Greenwood"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11079'}"
Unknown,Livingston,Caledonia,31051032730000,Caledonia Well,UM,SG,-77.87957,42.9373,NO,8,"{'longitude': '-77.87957', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Caledonia"",""state"":""NY"",""zip"":""""}', 'latitude': '42.9373'}"
Unknown,Erie,Evans,31029031120000,Carpenter Albert 2,UN,GD,-79.10002,42.6153,NO,9,"{'longitude': '-79.10002', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Evans"",""state"":""NY"",""zip"":""""}', 'latitude': '42.6153'}"
Unknown,Ontario,West Bloomfield,31069013200000,Case 2,UM,NL,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Bloomfield"",""state"":""NY"",""zip"":""""}'}"
Unknown,Ontario,West Bloomfield,31069013210000,Case 3,UM,GD,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Bloomfield"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Orchard Park,31029676890000,Chapel Road Apts 2,UN,NL,,,NO,9,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Orchard Park"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Orchard Park,31029676900000,Chapel Road Apts 3,UN,NL,,,NO,9,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Orchard Park"",""state"":""NY"",""zip"":""""}'}"
Unknown,Madison,Sullivan,31053010040000,Chittenango Well 1,UN,DW,-75.8695,43.05095,NO,7,"{'longitude': '-75.8695', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sullivan"",""state"":""NY"",""zip"":""""}', 'latitude': '43.05095'}"
Unknown,Genesee,Batavia,31037006540000,City of Batavia,UM,DW,-78.18904,42.99046,NO,8,"{'longitude': '-78.18904', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Batavia"",""state"":""NY"",""zip"":""""}', 'latitude': '42.99046'}"
Unknown,Genesee,Bethany,31037021650000,Clapsaddle,UM,DW,-78.11279,42.94334,NO,8,"{'longitude': '-78.11279', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bethany"",""state"":""NY"",""zip"":""""}', 'latitude': '42.94334'}"
Unknown,Erie,Eden,31029683610000,Clark 2,UN,NL,-78.89132,42.6494,NO,9,"{'longitude': '-78.89132', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Eden"",""state"":""NY"",""zip"":""""}', 'latitude': '42.6494'}"
Unknown,Schuyler,Tyrone,31097616840000,Clark Price Rd 1,UL,NL,-77.00311,42.46782,NO,8,"{'longitude': '-77.00311', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Tyrone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.46782'}"
Unknown,Chautauqua,Hanover,31013027170000,Clothier F B 1,UN,GD,-79.15269,42.52014,NO,9,"{'longitude': '-79.15269', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52014'}"
Unknown,Wayne,Galen,31117009310000,Clyde Well,UM,DW,-76.87849,43.09409,NO,8,"{'longitude': '-76.87849', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Galen"",""state"":""NY"",""zip"":""""}', 'latitude': '43.09409'}"
Unknown,Chautauqua,Pomfret,31013677080000,Colburn 1,UN,NL,-79.32928,42.43873,NO,9,"{'longitude': '-79.32928', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Pomfret"",""state"":""NY"",""zip"":""""}', 'latitude': '42.43873'}"
Unknown,Allegany,Wirt,31003686100000,Cole 1,UN,OD,-78.15665,42.08876,NO,9,"{'longitude': '-78.15665', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Wirt"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08876'}"
Unknown,Chautauqua,Sheridan,31013029720000,Collins James 3,UN,GD,-79.19826,42.50033,NO,9,"{'longitude': '-79.19826', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.50033'}"
Unknown,Erie,Amherst,31029021530000,Company Lot 2,UN,NL,-78.76999,43.01986,NO,9,"{'longitude': '-78.76999', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01986'}"
Unknown,Erie,Alden,31029030210000,Company Lot Deed 541,UL,GD,-78.49096,42.90738,NO,9,"{'longitude': '-78.49096', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alden"",""state"":""NY"",""zip"":""""}', 'latitude': '42.90738'}"
Unknown,Cattaraugus,Hinsdale,31009678710000,Congress 1,UN,NL,-78.37789,42.17567,NO,9,"{'longitude': '-78.37789', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hinsdale"",""state"":""NY"",""zip"":""""}', 'latitude': '42.17567'}"
Unknown,Cattaraugus,Hinsdale,31009678720000,Congress 2,UN,NL,-78.37678,42.17436,NO,9,"{'longitude': '-78.37678', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hinsdale"",""state"":""NY"",""zip"":""""}', 'latitude': '42.17436'}"
Unknown,Cattaraugus,Hinsdale,31009678730000,Congress 3,UN,NL,-78.37613,42.17278,NO,9,"{'longitude': '-78.37613', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hinsdale"",""state"":""NY"",""zip"":""""}', 'latitude': '42.17278'}"
Unknown,Allegany,Bolivar,31003505000000,Conklin 13,UL,OD,-78.10794,42.07542,NO,9,"{'longitude': '-78.10794', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bolivar"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07542'}"
Unknown,Allegany,Bolivar,31003505010000,Conklin 14,UL,OD,-78.10883,42.07563,NO,9,"{'longitude': '-78.10883', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bolivar"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07563'}"
Unknown,Allegany,Bolivar,31003505020000,Conklin 15,UL,OD,-78.10844,42.07891,NO,9,"{'longitude': '-78.10844', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bolivar"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07891'}"
Unknown,Allegany,Bolivar,31003505030000,Conklin 16,UL,IW,-78.11066,42.07917,NO,9,"{'longitude': '-78.11066', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bolivar"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07917'}"
Unknown,Genesee,Alexander,31037021590000,Conway,UM,DW,-78.28355,42.87153,NO,8,"{'longitude': '-78.28355', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alexander"",""state"":""NY"",""zip"":""""}', 'latitude': '42.87153'}"
Unknown,Jefferson,Rodman,31045010350000,Cooley 1,UN,DW,-75.9423,43.85453,NO,6,"{'longitude': '-75.9423', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rodman"",""state"":""NY"",""zip"":""""}', 'latitude': '43.85453'}"
Unknown,Erie,Collins,31029016390000,Corbett,UN,GD,-78.94315,42.48053,NO,9,"{'longitude': '-78.94315', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Collins"",""state"":""NY"",""zip"":""""}', 'latitude': '42.48053'}"
Unknown,Orleans,Yates,31073093770000,Corehole At Morrison,UM,SG,-78.32248,43.36626,NO,8,"{'longitude': '-78.32248', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Yates"",""state"":""NY"",""zip"":""""}', 'latitude': '43.36626'}"
Unknown,Genesee,Darien,31037012700000,Corfu Wells,UM,GD,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Darien"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Elma,31029021560000,Cotton G G 1,UN,GD,-78.60549,42.86337,NO,9,"{'longitude': '-78.60549', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Elma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.86337'}"
Unknown,Genesee,Bethany,31037042690000,County Farm,UM,DW,-78.11673,42.87905,NO,8,"{'longitude': '-78.11673', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bethany"",""state"":""NY"",""zip"":""""}', 'latitude': '42.87905'}"
Unknown,Madison,Sullivan,31053022090000,Cowan Robert 1,UN,DW,-75.84479,43.15274,NO,7,"{'longitude': '-75.84479', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sullivan"",""state"":""NY"",""zip"":""""}', 'latitude': '43.15274'}"
Unknown,Cattaraugus,Perrysburg,31009019360000,Cowden A D 1,UN,GD,-79.0187,42.50749,NO,9,"{'longitude': '-79.0187', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Perrysburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.50749'}"
Unknown,Seneca,Waterloo,31099009290000,Crandall,UM,GD,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Waterloo"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Collins,31029015960000,Crowe,UN,NL,-78.96928,42.51546,NO,9,"{'longitude': '-78.96928', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Collins"",""state"":""NY"",""zip"":""""}', 'latitude': '42.51546'}"
Unknown,Chautauqua,Hanover,31013020160000,Cushman J E 1,UN,GD,-79.14668,42.53086,NO,9,"{'longitude': '-79.14668', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53086'}"
Unknown,Cattaraugus,Perrysburg,31009019380000,Dabolt John A 1,UN,NL,-79.02948,42.51766,NO,9,"{'longitude': '-79.02948', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Perrysburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.51766'}"
Unknown,Chautauqua,Sheridan,31013027420000,Dahlman G A,UN,GD,-79.18666,42.50336,NO,9,"{'longitude': '-79.18666', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.50336'}"
Unknown,Chautauqua,Charlotte,31013026910000,Darling Thomas 1,UN,GW,-79.2283,42.30053,NO,9,"{'longitude': '-79.2283', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Charlotte"",""state"":""NY"",""zip"":""""}', 'latitude': '42.30053'}"
Unknown,Oneida,Camden,31065006920000,Davies J C 1,UN,GW,-75.74097,43.33834,NO,6,"{'longitude': '-75.74097', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Camden"",""state"":""NY"",""zip"":""""}', 'latitude': '43.33834'}"
Unknown,Erie,Evans,31029031140000,Davis Albert & P Storozuk,UN,GD,-79.0511,42.61819,NO,9,"{'longitude': '-79.0511', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Evans"",""state"":""NY"",""zip"":""""}', 'latitude': '42.61819'}"
Unknown,Ontario,East Bloomfield,31069028790000,Davison F J 3,UM,GD,-77.42571,42.86248,NO,8,"{'longitude': '-77.42571', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""East Bloomfield"",""state"":""NY"",""zip"":""""}', 'latitude': '42.86248'}"
Unknown,Oneida,Vernon,31065010280000,Dean-Garry (Vernon Well),UN,DW,-75.53878,43.08093,NO,6,"{'longitude': '-75.53878', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Vernon"",""state"":""NY"",""zip"":""""}', 'latitude': '43.08093'}"
Unknown,Allegany,Clarksville,31003686750000,Dearmitt 1,UN,OD,-78.25546,42.10004,NO,9,"{'longitude': '-78.25546', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Clarksville"",""state"":""NY"",""zip"":""""}', 'latitude': '42.10004'}"
Unknown,Tioga,Owego,31107011470000,Decker,UN,DW,-76.2069,42.08313,NO,7,"{'longitude': '-76.2069', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Owego"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08313'}"
Unknown,Erie,Evans,31029040720000,Dewey George 1 IGC-213,UN,GW,-79.04554,42.64418,NO,9,"{'longitude': '-79.04554', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Evans"",""state"":""NY"",""zip"":""""}', 'latitude': '42.64418'}"
Unknown,Oswego,Volney,31075024240000,Dines 0,UN,GD,-76.39338,43.32161,NO,7,"{'longitude': '-76.39338', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Volney"",""state"":""NY"",""zip"":""""}', 'latitude': '43.32161'}"
Unknown,Yates,Potter,31123025870000,Dintruff 1,UM,GD,-77.23218,42.75967,NO,8,"{'longitude': '-77.23218', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Potter"",""state"":""NY"",""zip"":""""}', 'latitude': '42.75967'}"
Unknown,Ontario,Gorham,31069025900000,Dintruff Peter 2,UM,GD,-77.22985,42.76203,NO,8,"{'longitude': '-77.22985', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Gorham"",""state"":""NY"",""zip"":""""}', 'latitude': '42.76203'}"
Unknown,Schuyler,Tyrone,31097011340000,Disbrow F-33349,UM,GD,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Tyrone"",""state"":""NY"",""zip"":""""}'}"
Unknown,Steuben,Hornby,31101006650000,Dodge,UM,DW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hornby"",""state"":""NY"",""zip"":""""}'}"
Unknown,Oneida,Verona,31065010290000,Dodge Or Verona Well,UN,DW,-75.56286,43.13648,NO,6,"{'longitude': '-75.56286', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Verona"",""state"":""NY"",""zip"":""""}', 'latitude': '43.13648'}"
Unknown,Seneca,Waterloo,31099009280000,Dowden,UM,DW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Waterloo"",""state"":""NY"",""zip"":""""}'}"
Unknown,Chautauqua,Pomfret,31013676940000,Eagle Street 1,UN,NL,-79.32482,42.43914,NO,9,"{'longitude': '-79.32482', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Pomfret"",""state"":""NY"",""zip"":""""}', 'latitude': '42.43914'}"
Unknown,Oneida,Rome,31065007060000,Eddy Carl,UM,DW,-75.44541,43.2524,NO,6,"{'longitude': '-75.44541', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rome"",""state"":""NY"",""zip"":""""}', 'latitude': '43.2524'}"
Unknown,Cattaraugus,Perrysburg,31009019090000,Edler John 1,UN,NL,-79.05532,42.52014,NO,9,"{'longitude': '-79.05532', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Perrysburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52014'}"
Unknown,Steuben,Greenwood,31101617550000,"Edwards, D. U1",UL,GD,-77.729088,42.10235,NO,8,"{'longitude': '-77.729088', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Greenwood"",""state"":""NY"",""zip"":""""}', 'latitude': '42.10235'}"
Unknown,Steuben,Greenwood,31101617590000,"Edwards, I. U1",UL,GD,-77.735241,42.113122,YES,8,"{'longitude': '-77.735241', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Greenwood"",""state"":""NY"",""zip"":""""}', 'latitude': '42.113122'}"
Unknown,Ontario,West Bloomfield,31069013190000,Emmerson 5,UM,GD,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Bloomfield"",""state"":""NY"",""zip"":""""}'}"
Unknown,Chautauqua,Hanover,31013027200000,Erdle S W,UN,GD,-79.17498,42.53719,NO,9,"{'longitude': '-79.17498', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53719'}"
Unknown,Ontario,Bristol,31069026620000,Fales,UM,DH,-77.41941,42.83636,NO,8,"{'longitude': '-77.41941', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bristol"",""state"":""NY"",""zip"":""""}', 'latitude': '42.83636'}"
Unknown,Genesee,Darien,31037616960000,Fargo U1,UL,NL,-78.43013,42.92585,NO,8,"{'longitude': '-78.43013', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Darien"",""state"":""NY"",""zip"":""""}', 'latitude': '42.92585'}"
Unknown,Oneida,Rome,31065007090000,Fee,UM,GD,-75.45423,43.20813,NO,6,"{'longitude': '-75.45423', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rome"",""state"":""NY"",""zip"":""""}', 'latitude': '43.20813'}"
Unknown,Allegany,Clarksville,31003684740000,Fee 1,UN,OD,-78.25453,42.10526,NO,9,"{'longitude': '-78.25453', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Clarksville"",""state"":""NY"",""zip"":""""}', 'latitude': '42.10526'}"
Unknown,Erie,Elma,31029041570000,Fee 1,UN,OW,-78.61743,42.83601,NO,9,"{'longitude': '-78.61743', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Elma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.83601'}"
Unknown,Erie,Hamburg,31029698440000,Fee 1,UN,GD,-78.856,42.70028,NO,9,"{'longitude': '-78.856', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hamburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.70028'}"
Unknown,Yates,Jerusalem,31123124000000,Fee 1,UL,DH,-77.15353,42.59839,NO,8,"{'longitude': '-77.15353', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Jerusalem"",""state"":""NY"",""zip"":""""}', 'latitude': '42.59839'}"
Unknown,Genesee,Le Roy,31037048000000,Fee 1,UM,DW,-77.99025,42.97785,NO,8,"{'longitude': '-77.99025', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Le Roy"",""state"":""NY"",""zip"":""""}', 'latitude': '42.97785'}"
Unknown,Oneida,Rome,31065006990000,Fee 1,UM,GD,-75.46857,43.21514,NO,6,"{'longitude': '-75.46857', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rome"",""state"":""NY"",""zip"":""""}', 'latitude': '43.21514'}"
